SCHOOL_ID,ABSENCES_FIVE_OR_FEWER_PERCENT_ALL,ABSENCES_SIX_TO_FIFTEEN_PERCENT_ALL,ABSENCES_OVER_15_PERCENT_ALL,ABSENCES_CHRONIC_ABSENT_PERC_ALL,DROPOUT_7-12 Drop Outs -ALL Students,DROPOUT_7-12 Drop Outs -American Indian/Alaskan,DROPOUT_7-12 Drop Outs -Asian/Pacific Islander,DROPOUT_7-12 Drop Outs -Black,DROPOUT_7-12 Drop Outs -Economically Disadvantaged,DROPOUT_7-12 Drop Outs -Female,DROPOUT_7-12 Drop Outs -Hispanic,DROPOUT_7-12 Drop Outs -Male,DROPOUT_7-12 Drop Outs -Multi-Racial,DROPOUT_7-12 Drop Outs -Not Economically Disadvantaged,DROPOUT_7-12 Drop Outs -Students With Disability,DROPOUT_7-12 Drop Outs -Students Without Disability,DROPOUT_7-12 Drop Outs -White,CERTIFICATIONS_Positions_Average Annual Salary_Administrators,CERTIFICATIONS_Positions_Average Annual Salary_PK-12 Teachers,CERTIFICATIONS_Positions_Average Annual Salary_Support Personnel,CERTIFICATIONS_Positions_Average Contract Days_Administrators,CERTIFICATIONS_Positions_Average Contract Days_PK-12 Teachers,CERTIFICATIONS_Positions_Average Contract Days_Support Personnel,CERTIFICATIONS_Positions_Average Daily Salary_Administrators,CERTIFICATIONS_Positions_Average Daily Salary_PK-12 Teachers,CERTIFICATIONS_Positions_Average Daily Salary_Support Personnel,CERTIFICATIONS_Years Experience_Average_Administrators,CERTIFICATIONS_Years Experience_Average_PK-12 Teachers,CERTIFICATIONS_Years Experience_Average_Support Personnel,POVERTY_direct_cert_perc,INEXPERIENCED_Leaders,INEXPERIENCED_Teachers,WAIVED_Teachers,OUT_OF_FIELD_Teachers,GAA_ADEQUATE_PERCENT All Students English Language Arts,GAA_ADEQUATE_PERCENT All Students Mathematics,GAA_ADEQUATE_PERCENT All Students Science,GAA_ADEQUATE_PERCENT All Students Social Studies,GAA_LIMITED_PERCENT All Students English Language Arts,GAA_LIMITED_PERCENT All Students Mathematics,GAA_LIMITED_PERCENT All Students Science,GAA_LIMITED_PERCENT All Students Social Studies,GAA_PARTIAL_PERCENT All Students English Language Arts,GAA_PARTIAL_PERCENT All Students Mathematics,GAA_PARTIAL_PERCENT All Students Science,GAA_PARTIAL_PERCENT All Students Social Studies,GAA_THOROUGH_PERCENT All Students English Language Arts,GAA_THOROUGH_PERCENT All Students Mathematics,GAA_THOROUGH_PERCENT All Students Science,GAA_THOROUGH_PERCENT All Students Social Studies,LEXILE_LEXILE_MID_PERCENT,REVENUE_K-12 Expenditures Debt Services,REVENUE_K-12 Expenditures General Administration,REVENUE_K-12 Expenditures Instruction,REVENUE_K-12 Expenditures Instructional Support,REVENUE_K-12 Expenditures Maintenance and Operations,REVENUE_K-12 Expenditures Media,REVENUE_K-12 Expenditures Pupil Services,REVENUE_K-12 Expenditures Renovation and Capital Projects,REVENUE_K-12 Expenditures School Administration,REVENUE_K-12 Expenditures School food Services,REVENUE_K-12 Expenditures Transportation,INSTN_NAME
6601325,60.5,19.5,20.0,25.7,6.9,,,6.4,9.3,6.3,11.3,7.8,,5.2,,7.1,,90229.28,67381.93,84984.23,220.31,190.0,193.09,409.55,354.64,440.13,16.17,13.22,19.14,30.39999962,67.0,98.0,,,,,,,,,,,,,,,,,,,0.5943396226415094,0.0,0.0,4823.13,207.55,0.0,0.02,213.13,0.0,550.38,0.0,0.0,Fulton Academy of Virtual Excellence
6604062,32.6,39.1,28.4,29.5,1.6,,,1.8,,1.8,,1.5,,1.6,,1.5,,103326.75,66736.98,72340.23,223.1,190.0,195.75,463.14,351.25,369.56,14.87,12.45,12.49,16.29999924,25.0,39.0,,15.0,,,,,,,,,,,,,,,,,0.5961538461538461,0.0,0.0,7608.08,208.21,556.03,75.22,1006.33,0.0,760.21,0.0,10.33,North Springs High School
6605069,31.5,37.4,31.1,31.8,1.3,,,1.3,2.4,0.8,,1.9,,0.8,,1.2,,102474.45,66450.03,74879.63,222.38,190.0,195.23,460.8,349.74,383.55,16.44,11.6,13.17,23.29999924,20.0,46.0,17.0,14.0,36.4,45.5,54.5,18.2,9.1,9.1,9.1,9.1,18.2,18.2,9.1,9.1,36.4,27.3,27.3,63.6,0.5476190476190477,0.0,0.0,6796.64,198.05,336.45,64.8,694.77,0.0,576.43,0.0,6.1,Westlake High School
6610196,31.9,37.5,30.6,29.9,1.1,,,,,,,1.6,,,,1.1,1.1,103557.01,64813.48,68877.44,214.41,193.03,195.95,482.98,335.78,351.5,16.29,14.07,19.0,20.0,,43.0,,,,,,,,,,,,,,,,,,,0.5232974910394266,0.0,0.0,6341.39,64.26,585.24,95.43,457.37,0.0,807.04,0.0,0.0,Gilmer High School
6633552,17.1,37.8,45.0,45.7,1.0,,,1.5,,,,1.2,,0.9,,0.8,,93611.66,63864.98,76672.56,224.79,192.66,201.26,416.43,331.49,380.96,24.11,15.82,20.5,26.20000076,20.0,27.0,,,,,,,,,,,,,,,,,,,0.5940860215053764,0.0,0.0,6227.86,144.91,581.1,85.27,164.23,0.0,475.35,0.0,24.73,Brunswick High School
6640106,26.2,34.8,39.0,38.4,1.2,,,,,,,,,1.3,,0.9,1.0,97582.26,61510.46,81382.65,214.17,186.49,206.96,455.64,329.83,393.24,20.22,15.22,25.0,17.5,75.0,28.0,,,,,,,,,,,,,,,,,,,0.5278810408921933,0.0,1.9,5415.64,80.78,795.21,153.64,228.16,0.0,773.16,0.0,0.0,Sonoraville High School
6651050,31.5,34.5,34.0,31.8,1.8,,,2.8,1.8,1.9,,1.7,,,,1.7,,91793.21,54833.36,62879.62,227.19,194.43,205.0,404.03,282.01,306.73,23.57,11.61,11.0,26.20000076,39.0,37.0,17.0,23.0,,,,,,,,,,,,,,,,,0.3645833333333333,0.0,0.0,5149.45,108.23,397.64,107.21,372.58,0.0,701.55,0.0,24.75,Cairo High School
6670101,43.9,38.4,17.7,18.0,2.6,,,2.1,2.3,2.0,4.0,3.1,,2.7,2.7,2.6,3.3,103731.63,66228.51,77663.74,206.33,190.45,190.0,502.74,347.75,408.76,23.75,14.03,19.67,11.39999962,19.0,44.0,,12.0,,,,,,,,,,,,,,,,,0.6688311688311688,0.0,0.07,6189.9,62.83,640.6,44.4,110.25,10.87,799.54,0.0,1.26,Grayson High School
6670103,37.7,32.6,29.7,30.7,4.3,,,4.6,4.5,3.5,5.1,5.1,,4.0,6.2,4.0,,100008.96,65518.22,70238.12,204.85,190.5,190.0,488.21,343.93,369.67,23.3,12.61,11.18,17.5,,23.0,,,40.0,80.0,60.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,50.0,20.0,40.0,80.0,0.5080385852090032,0.0,0.0,6005.47,55.69,552.2,91.59,126.57,0.0,767.45,0.0,2.93,Norcross High School
6670105,40.9,40.7,18.4,17.4,0.9,,,,1.5,0.8,1.7,1.1,,0.8,2.1,0.7,0.9,101406.43,67753.01,73435.09,206.33,190.0,190.0,491.47,356.59,386.5,19.5,14.72,17.45,5.199999809,27.0,30.0,,,23.1,53.8,28.6,46.2,0.0,0.0,0.0,0.0,76.9,46.2,71.4,53.8,0.0,0.0,0.0,0.0,0.7491248541423571,0.0,0.07,5933.99,51.81,429.37,65.76,126.91,0.0,677.58,0.0,1.19,Mill Creek High School
6670176,38.2,34.7,27.1,25.8,2.0,,,2.1,1.9,1.8,2.4,2.1,,2.0,3.2,1.8,2.1,104073.15,69511.82,80044.49,203.83,190.47,190.0,510.58,364.95,421.29,24.92,16.61,21.8,10.80000019,,24.0,,,,,,,,,,,,,,,,,,,0.6886792452830188,0.0,0.0,6073.99,58.58,583.72,61.6,119.36,0.0,773.35,0.0,2.96,Parkview High School
6670182,52.4,30.9,16.7,16.4,1.0,,,0.8,1.1,0.7,1.8,1.2,,0.9,,0.9,,100899.88,67544.85,78778.33,203.29,190.0,190.0,496.35,355.5,414.62,23.43,14.58,17.33,8.399999619,40.0,30.0,,11.0,33.3,41.7,25.0,41.7,0.0,0.0,16.7,0.0,41.7,50.0,50.0,50.0,25.0,8.3,8.3,8.3,0.7475622968580715,0.0,0.0,5720.47,54.17,450.76,65.01,117.09,0.0,745.32,0.0,2.27,Brookwood High School
6670185,35.7,34.9,29.4,32.0,3.6,,,3.0,3.3,3.3,5.5,3.8,,3.9,3.9,3.5,,96954.69,62465.64,72706.47,204.19,190.32,190.0,474.83,328.22,382.67,22.75,10.95,16.0,22.20000076,10.0,48.0,19.0,17.0,,,,,,,,,,,,,,,,,0.47833935018050544,0.0,0.01,5660.66,65.83,650.26,57.27,148.25,0.0,1012.63,0.0,4.44,Shiloh High School
6670187,25.0,27.8,47.2,48.6,7.1,,,6.0,5.3,6.6,7.8,7.5,,12.1,8.0,6.9,,95936.43,64810.42,69719.44,205.11,190.7,191.11,467.73,339.85,364.81,16.78,11.62,15.33,20.39999962,51.0,47.0,20.0,15.0,,,,,,,,,,,,,,,,,0.34814814814814815,0.0,0.14,5830.83,68.92,609.78,40.66,202.24,0.0,737.31,0.0,1.66,Meadowcreek High School
6670189,28.0,21.0,51.0,66.9,43.3,,33.3,42.3,38.7,39.8,43.7,46.7,48.5,45.6,37.8,43.5,46.4,108243.05,78921.3,75180.47,207.69,190.0,190.0,521.17,415.38,395.69,28.14,24.42,24.43,9.5,,18.0,,,,,,,,,,,,,,,,,,,0.41317365269461076,0.0,0.0,9639.34,18.69,1356.11,341.43,65.79,0.0,2870.17,0.0,0.0,Phoenix High School
6670195,40.8,34.4,24.8,24.5,2.5,,,2.4,2.4,1.2,4.1,3.7,,2.6,4.0,2.3,,102971.43,66533.49,73348.86,204.85,190.58,190.0,502.66,349.12,386.05,24.18,13.26,15.43,11.19999981,12.0,25.0,,11.0,54.5,36.4,45.5,36.4,9.1,0.0,0.0,0.0,36.4,54.5,54.5,36.4,0.0,9.1,0.0,27.3,0.6363636363636364,0.0,0.03,5838.64,58.71,542.61,62.81,141.57,0.0,717.47,0.0,4.1,Collins Hill High School
6670283,54.7,31.3,14.0,14.6,0.9,,,,,,,,,,,,,91445.54,62859.19,75396.0,206.57,190.0,190.0,442.68,330.84,396.82,20.71,10.39,19.2,30.29999924,14.0,62.0,23.0,12.0,64.0,50.0,20.0,20.0,0.0,4.2,0.0,10.0,32.0,45.8,80.0,70.0,4.0,0.0,0.0,0.0,,0.0,0.03,6269.84,10.16,333.77,67.73,118.15,0.0,775.9,0.0,0.0,Shiloh Middle School
6670388,53.8,24.7,21.6,42.7,5.4,,,5.0,4.1,,,6.7,,7.2,9.2,3.5,,99191.7,70158.79,62908.0,209.2,190.0,191.82,474.15,369.26,327.96,17.6,18.05,7.5,34.79999924,20.0,31.0,,,,,,,,,,,,,,,,,,,0.18571428571428572,0.0,0.0,32416.4,110.64,3027.31,617.07,330.25,0.0,7204.44,0.0,0.0,Gwinnett InterVention Education (GIVE) Center East
6670805,48.8,31.9,19.2,18.3,1.1,,,1.5,1.6,1.0,1.2,1.2,,0.9,2.4,0.9,,99344.1,64281.54,65846.0,204.6,190.46,190.0,485.55,337.51,346.56,18.6,12.3,11.6,9.300000191,47.0,33.0,13.0,,70.0,40.0,20.0,80.0,0.0,0.0,10.0,0.0,30.0,50.0,70.0,20.0,0.0,10.0,0.0,0.0,0.6734449760765551,0.0,0.06,5604.1,75.45,475.64,44.29,114.55,0.0,690.24,0.0,3.86,Peachtree Ridge High School
6670905,64.3,26.1,9.6,10.0,1.1,,,,,,,,,,,,,96931.46,63133.73,77729.0,208.21,190.0,190.0,465.54,332.28,409.1,23.5,11.77,21.0,18.10000038,18.0,39.0,,,57.1,46.2,,,0.0,0.0,,,35.7,53.8,,,7.1,0.0,,,,0.0,0.0,6644.99,31.29,494.08,90.58,64.04,1.16,729.81,0.0,0.0,Duluth Middle School
6671018,43.5,36.3,20.2,21.4,2.1,,,,2.7,2.1,2.8,2.0,,1.8,4.7,1.7,1.9,100555.74,65300.37,83200.4,205.11,190.0,190.0,490.25,343.69,437.9,21.22,13.03,22.2,8.199999809,13.0,39.0,11.0,14.0,,,,,,,,,,,,,,,,,0.6781609195402298,0.0,0.0,6253.44,85.09,679.41,70.27,184.18,0.0,934.77,0.0,7.07,Lanier High School
6671050,30.5,29.5,40.1,40.8,4.2,,,4.8,3.3,3.6,4.3,4.9,,6.3,6.0,3.9,,101397.74,66385.2,71923.7,203.83,190.44,190.0,497.45,348.58,378.55,21.42,13.28,13.5,17.70000076,14.0,41.0,13.0,15.0,20.0,70.0,30.0,50.0,0.0,0.0,0.0,0.0,60.0,30.0,70.0,40.0,20.0,0.0,0.0,10.0,0.4633781763826607,0.0,0.0,6365.14,65.64,630.47,50.9,183.79,0.0,733.97,0.0,3.79,Berkmar High School
6671056,42.2,35.3,22.5,23.1,0.9,,,,,,,,,,,,,98808.67,64479.76,70338.17,205.11,190.0,190.0,481.73,339.37,370.2,20.22,11.31,17.17,26.70000076,22.0,54.0,19.0,,72.7,72.7,,,0.0,0.0,,,18.2,18.2,,,9.1,9.1,,,,0.0,0.0,5815.64,3.52,381.35,47.94,91.18,0.0,853.65,0.0,0.0,Lilburn Middle School
6671114,46.7,24.6,28.7,51.0,11.4,,,15.4,10.8,9.2,10.2,12.2,,12.6,8.5,12.6,,95596.3,72657.39,73219.33,209.2,190.0,191.82,456.96,382.41,381.71,19.2,17.41,18.83,26.20000076,40.0,34.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,31486.34,83.92,1786.02,826.65,790.16,0.0,7934.66,0.0,0.0,Gwinnett Intervention Education Center (GIVE) West
6671214,94.6,5.3,0.1,2.3,11.1,,,11.0,15.5,9.9,17.3,12.5,,9.1,14.9,10.7,8.1,100550.42,68544.45,74059.87,211.71,190.0,190.0,474.93,360.76,389.79,20.57,14.32,16.88,7.400000095,,72.0,,,,,,,,,,,,,,,,,,,0.7176470588235294,0.0,0.0,11770.33,357.2,592.58,0.0,0.12,3.69,2266.79,0.0,0.0,Gwinnett Online Campus
6671410,54.3,30.0,15.7,15.9,3.7,,3.3,3.1,3.2,3.6,5.9,3.9,,4.0,3.4,3.8,2.8,100607.78,64811.1,76801.14,204.86,190.0,190.0,491.11,341.11,404.22,22.0,12.81,19.14,9.699999809,24.0,40.0,12.0,11.0,,,,,,,,,,,,,,,,,0.6589595375722543,0.0,0.0,5267.1,59.26,558.24,57.57,128.55,0.0,685.22,0.0,1.14,Mountain View High School
6671710,41.9,37.2,21.0,20.0,1.7,,,1.9,1.5,1.6,,1.7,,1.8,3.0,1.5,1.4,100185.24,66495.3,65102.63,206.92,190.0,190.0,484.17,349.98,342.65,22.5,14.51,9.38,11.39999962,10.0,30.0,,11.0,,,,,,,,,,,,,,,,,0.7189189189189189,0.0,0.02,5365.77,48.28,539.57,45.92,124.59,0.0,698.76,0.0,5.04,Archer High School
6671814,32.1,34.1,33.8,33.5,3.0,,,3.1,2.6,2.7,3.2,3.3,,3.8,3.8,2.8,,98864.09,63934.19,64292.38,205.5,190.49,190.0,481.09,335.63,338.38,19.0,11.32,9.0,17.0,20.0,44.0,17.0,,25.0,41.7,25.0,66.7,8.3,0.0,16.7,0.0,50.0,50.0,50.0,25.0,16.7,8.3,8.3,8.3,0.49240121580547114,0.0,0.0,5473.6,67.73,693.08,50.5,121.17,0.0,832.46,0.0,2.99,Discovery High School
6671817,51.7,29.0,19.3,27.7,21.9,,,,24.5,19.4,22.5,23.7,,16.3,,21.9,,103926.88,64647.13,60349.67,211.5,190.0,196.67,491.38,340.25,306.86,24.5,12.63,8.33,1.299999952,75.0,75.0,21.0,23.0,,,,,,,,,,,,,,,,,,0.0,0.0,4372.49,7.74,0.0,0.0,190.81,0.0,1008.81,0.0,0.0,International Transition Center
6671818,47.4,31.5,21.0,19.1,1.9,,,,2.2,1.8,2.8,2.0,,,,1.8,,98187.0,63588.77,79702.74,209.2,190.0,190.0,469.35,334.68,419.49,15.8,11.04,18.0,14.5,11.0,64.0,,,,,,,,,,,,,,,,,,,0.762214983713355,0.0,0.04,5838.37,32.49,651.7,125.75,58.68,0.0,956.76,0.0,0.27,Paul Duke STEM High School
6671819,41.1,35.8,23.1,21.9,2.5,,,,2.0,1.8,2.8,3.6,,,,2.1,,104721.5,61169.12,64548.76,211.5,190.0,190.0,495.14,321.94,339.73,21.0,9.79,8.5,20.5,25.0,98.0,16.0,,,,,,,,,,,,,,,,,,0.5536332179930796,0.0,0.0,6002.39,54.48,874.44,92.35,135.91,0.0,1105.82,0.0,4.33,McClure Health Science High School
6672558,35.4,32.3,32.3,33.1,2.1,,,1.6,1.7,1.7,3.6,2.5,,2.6,2.1,2.1,,100532.13,63800.63,76786.88,206.6,190.82,190.0,486.6,334.35,404.14,19.6,11.54,18.88,22.70000076,16.0,47.0,21.0,18.0,57.1,57.1,35.7,35.7,0.0,0.0,0.0,0.0,35.7,42.9,64.3,57.1,7.1,0.0,0.0,7.1,0.5226130653266332,0.0,0.02,5628.21,54.69,671.84,68.75,167.14,0.0,859.91,0.0,5.82,South Gwinnett High School
6673750,44.8,32.4,22.8,24.7,3.2,,,3.3,3.1,2.6,3.2,3.9,,3.4,5.2,2.8,4.3,92443.5,65823.19,67405.22,205.75,190.62,190.0,449.3,345.31,354.76,17.63,12.71,13.88,20.70000076,47.0,55.0,13.0,10.0,,,,,,,,,,,,,,,,,0.5475792988313857,0.0,0.0,6000.57,99.35,646.96,53.46,225.24,0.0,770.23,0.0,4.96,Central Gwinnett High School
6674052,41.4,36.9,21.7,22.0,1.4,,,1.3,1.1,0.9,1.8,1.8,,1.6,3.1,1.1,,101991.68,65564.34,76913.5,208.01,190.91,190.0,490.32,343.43,404.81,21.1,12.35,19.83,12.80000019,18.0,45.0,15.0,,16.7,27.3,18.2,45.5,8.3,0.0,0.0,9.1,75.0,72.7,81.8,45.5,0.0,0.0,0.0,0.0,0.648881239242685,0.0,0.1,5816.15,71.89,599.42,78.3,142.79,0.0,738.52,0.0,5.76,Dacula High School
6674556,58.5,29.1,12.4,11.4,0.7,,,,,0.9,,,,0.6,,0.7,,101940.19,69209.4,69730.63,204.18,190.49,190.0,499.26,363.32,367.0,22.27,15.8,13.88,2.200000048,20.0,28.0,,,,,,,,,,,,,,,,,,,0.8090909090909091,0.0,0.0,5913.17,66.67,537.78,62.94,126.58,0.76,762.63,0.0,3.05,North Gwinnett High School
6675550,40.1,31.3,28.5,29.2,1.4,,,,1.1,0.9,2.2,1.9,,1.7,,1.3,,94792.65,65919.92,72695.68,204.18,190.52,190.0,464.26,345.99,382.61,19.73,12.9,13.78,13.30000019,21.0,34.0,,,,,,,,,,,,,,,,,,,0.5906735751295337,0.0,0.0,5870.46,60.87,613.01,78.8,139.47,3.51,883.3,0.0,3.16,Duluth High School
6690102,25.4,33.5,41.1,40.3,3.1,,,,,2.3,4.0,3.8,,3.0,,3.0,2.1,91761.5,60137.81,73574.62,226.5,191.19,196.97,405.13,314.54,373.54,23.25,14.31,19.83,13.80000019,25.0,34.0,,,,,,,,,,,,,,,,,,,0.4811594202898551,0.0,0.0,5883.78,156.17,545.02,139.52,319.74,0.0,620.67,6.73,0.0,Chestatee High School
6690105,17.5,29.1,53.4,70.9,15.9,,,,,16.5,16.8,15.4,,16.9,,19.4,16.7,99684.4,58217.48,67470.33,230.4,189.96,206.75,432.66,306.48,326.34,27.5,17.44,21.11,19.70000076,25.0,61.0,,,,,,,,,,,,,,,,,,,0.3103448275862069,0.0,0.0,15488.55,754.69,1808.04,76.17,1560.25,0.0,3060.63,0.0,0.0,Lanier College and Career Academy
6690189,28.0,33.7,38.2,39.6,2.6,,,,,2.3,2.6,2.8,,2.5,,2.4,3.3,97210.67,58124.85,70196.89,228.67,191.03,206.21,425.12,304.27,340.41,18.33,14.09,14.71,14.39999962,,39.0,,,,,,,,,,,,,,,,,,,0.5095785440613027,0.0,0.0,5676.24,169.85,538.86,117.16,296.68,0.0,633.77,1.73,0.0,West Hall High School
6690202,29.7,38.6,31.7,30.5,1.7,,,,,,,2.2,,1.7,,1.3,1.4,97601.0,61331.05,73551.67,226.5,190.98,199.43,430.91,321.13,368.82,24.0,14.76,18.56,9.300000191,25.0,37.0,,,,,,,,,,,,,,,,,,,0.6907894736842105,0.0,0.0,5666.17,77.95,315.64,105.3,248.64,0.0,639.39,0.0,0.0,Flowery Branch High
6690294,33.5,41.6,24.9,25.7,1.5,,,,,,,,,1.8,,1.8,,85343.67,59518.57,64929.04,218.67,189.99,191.73,390.29,313.28,338.65,22.67,14.83,12.17,20.70000076,33.0,35.0,,,63.0,66.7,33.3,33.3,0.0,0.0,0.0,0.0,14.8,18.5,50.0,50.0,22.2,14.8,16.7,16.7,,0.0,0.0,6671.51,2.85,227.61,172.32,179.05,0.0,566.87,0.0,0.0,West Hall Middle School
6690392,42.1,32.7,25.2,58.4,5.3,,,,,,,6.5,,,,,,102718.5,59685.38,80222.0,233.0,189.89,190.0,440.85,314.31,422.22,26.0,18.08,26.0,27.10000038,,57.0,19.0,11.0,,,,,,,,,,,,,,,,,,0.0,0.0,6322.29,5.65,194.63,2.89,0.61,0.0,4142.45,0.0,0.0,The Foundry
6691552,24.0,36.5,39.5,38.9,2.2,,,,,,1.5,2.9,,2.2,4.3,1.7,4.3,96495.75,55540.06,67949.73,226.5,192.1,194.03,426.03,289.12,350.21,24.5,11.32,17.0,18.5,,58.0,11.0,,,,,,,,,,,,,,,,,,0.40397350993377484,0.0,0.0,5324.63,80.78,267.07,124.75,299.23,0.0,580.08,0.0,0.0,East Hall High School
6691556,18.3,34.4,47.3,45.9,2.0,,,,,,,2.7,,2.2,,1.5,1.8,71955.5,59099.8,64493.37,239.5,192.49,195.2,300.44,307.02,330.4,22.33,15.54,20.0,10.30000019,25.0,35.0,,,,,,,,,,,,,,,,,,,0.6410256410256411,0.0,0.0,6592.85,192.11,368.0,152.0,301.86,0.0,663.35,0.0,0.0,North Hall High School
6694556,34.5,41.7,23.7,22.4,1.4,,,,,,2.0,,,,,,,86475.33,62620.53,73327.2,218.67,190.0,191.36,395.47,329.58,383.19,21.33,15.51,20.5,21.29999924,33.0,30.0,,,40.0,53.3,,,6.7,0.0,,,26.7,40.0,,,26.7,6.7,,,,0.0,0.0,7302.12,2.03,259.67,150.4,234.76,0.0,558.61,0.0,2.02,South Hall Middle School
6694752,27.1,34.0,38.9,37.8,3.6,,,,,2.3,3.8,4.8,,3.9,6.7,3.2,,88341.57,58547.51,64375.8,218.0,191.24,194.46,405.24,306.14,331.05,22.14,13.85,16.25,18.20000076,46.0,31.0,,,,,,,,,,,,,,,,,,,0.4271523178807947,0.0,0.0,6086.92,160.24,415.77,123.04,202.38,0.0,925.73,0.0,0.0,Johnson High School
6720299,49.0,33.7,17.3,18.3,1.7,,,,,1.5,,1.8,,1.7,,1.5,1.8,99696.03,63783.17,71889.91,226.03,190.45,199.97,441.07,334.91,359.51,22.2,16.87,16.57,11.69999981,63.0,33.0,,16.0,,,,,,,,,,,,,,,,,0.652073732718894,0.0,0.0,5659.05,176.71,198.7,92.39,439.84,0.0,649.35,0.0,0.0,Harris County High School
6740110,55.2,28.2,16.6,17.7,1.8,,,,,,,,,,,,1.8,96357.0,64878.07,60515.25,225.0,196.13,201.43,428.25,330.78,300.43,16.5,15.65,8.0,22.10000038,60.0,35.0,,,,,,,,,,,,,,,,,,,0.6714285714285714,0.0,0.0,6092.04,254.06,1493.02,154.08,513.58,0.0,846.99,0.0,0.0,Heard County High School
6750101,52.6,33.3,14.1,14.4,2.4,,,3.1,3.9,1.8,,2.9,,2.0,4.5,2.0,,97127.75,61250.38,74028.42,219.0,191.78,205.45,443.51,319.39,360.32,20.67,14.89,14.82,10.19999981,20.0,41.0,12.0,12.0,,,,,,,,,,,,,,,,,0.6710526315789473,0.0,0.0,5486.69,0.51,202.19,94.51,229.24,0.0,714.44,0.0,9.41,Union Grove High
6750104,32.9,32.3,34.8,33.5,2.9,,,2.3,3.0,1.4,,4.5,,2.9,,2.6,,96092.04,58527.31,79675.07,218.8,191.73,206.21,439.18,305.25,386.39,21.4,12.06,21.09,21.79999924,14.0,36.0,12.0,,,,,,,,,,,,,,,,,,0.5847750865051903,0.0,0.0,4651.96,3.56,201.57,61.28,351.7,0.0,655.59,0.0,21.75,Luella High School
6750105,38.7,31.9,29.4,30.6,2.6,,,2.6,2.3,1.9,,3.3,,2.8,,2.5,,96470.12,59969.66,83867.93,219.0,191.09,209.05,440.5,313.83,401.2,21.33,12.57,20.3,17.39999962,40.0,42.0,,12.0,,,,,,,,,,,,,,,,,0.5271493212669683,0.0,0.0,5186.11,3.19,219.71,81.87,302.25,0.0,551.89,0.0,12.16,Dutchtown High
6750206,46.3,35.5,18.2,18.9,3.2,,,3.5,5.3,,,4.5,,,,2.7,,90091.28,54987.37,66490.88,212.8,190.0,206.67,423.36,289.41,321.73,20.4,10.0,11.33,26.20000076,50.0,46.0,,22.0,53.3,28.6,,,6.7,0.0,,,6.7,35.7,,,33.3,35.7,,,,0.0,0.0,4886.2,1.88,139.39,100.9,151.29,0.0,655.58,0.0,4.05,Dutchtown Middle School
6750213,40.2,44.0,15.8,18.2,4.8,,,5.2,7.9,5.0,,4.7,,2.7,,4.6,3.3,95015.48,58156.35,73775.98,212.8,190.0,203.75,446.5,306.09,362.09,19.8,13.53,16.5,26.79999924,50.0,49.0,,28.0,52.9,76.5,,,0.0,0.0,,,11.8,17.6,,,35.3,5.9,,,,0.0,0.0,5391.15,1.76,134.07,88.82,204.77,0.0,484.62,0.0,1.05,Locust Grove Middle
6750214,21.9,35.3,42.8,43.6,5.3,,,4.8,7.4,4.3,,6.1,,4.2,5.2,5.3,6.4,90511.68,57920.63,78004.62,218.8,190.37,204.75,413.67,304.26,380.97,18.8,12.52,20.0,18.70000076,25.0,48.0,10.0,19.0,,,,,,,,,,,,,,,,,0.5063291139240507,0.0,0.0,5301.34,1.52,195.61,30.47,298.49,0.0,666.55,0.0,12.18,Locust Grove High
6750295,35.0,35.0,30.0,32.2,4.5,,,4.5,4.7,3.4,3.9,5.4,,4.2,7.6,3.9,,97481.83,60082.24,80248.76,219.0,191.87,207.0,445.12,313.14,387.68,22.83,14.22,19.4,25.89999962,,38.0,13.0,13.0,,,,,,,,,,,,,,,,,0.46153846153846156,0.0,0.0,5176.24,2.11,157.27,119.68,239.07,0.0,775.71,0.0,15.85,Stockbridge High School
6750307,34.6,41.5,23.9,23.6,1.8,,,,3.1,1.4,,2.2,,1.5,,1.7,1.8,95249.95,62897.67,77088.71,219.0,191.11,206.67,434.93,329.12,373.01,17.67,15.61,19.92,9.800000191,40.0,31.0,,,,,,,,,,,,,,,,,,,0.6702819956616052,0.0,0.0,5448.77,1.15,248.93,27.78,224.58,0.0,561.98,0.0,8.91,Ola High School
6750315,34.2,34.6,31.1,31.6,1.7,,,,,1.5,,1.9,,1.9,,1.7,,92035.3,55850.62,77343.62,218.8,190.48,204.0,420.64,293.2,379.14,19.2,10.11,18.6,23.89999962,38.0,49.0,13.0,25.0,,,,,,,,,,,,,,,,,0.48338368580060426,0.0,0.0,4767.49,1.59,34.52,121.1,391.05,0.0,686.42,0.0,14.44,Hampton High School
6750391,43.7,34.6,21.7,22.3,1.8,,,1.6,2.2,,,2.4,,1.5,4.2,1.4,,90992.8,56632.12,77228.46,219.0,191.94,205.56,415.49,295.05,375.71,18.67,10.45,19.0,24.60000038,70.0,50.0,17.0,16.0,,,,,,,,,,,,,,,,,0.40932642487046633,0.0,0.0,5086.51,1.16,146.73,91.36,142.09,0.0,630.22,0.0,16.72,Eagle's Landing High School
